,MSFT_pred,GOOGL,IBM,DEXJPUS,DEXUSUK,SP500,DJIA,VIXCLS,MSFT_DT,MSFT_3DT,MSFT_6DT,MSFT_12DT,RSI,MACD,BB_Width,ATR,ROC,Gold_Return,Oil_Return,Treasury_Change,BTC_Return,Rolling_Beta
2016-07-12,0.028132685793756718,0.03909304245483591,0.034727128346177416,0.030443456228545607,0.016452499985042557,0.029992650649820263,0.028024711050465,-0.13960149311689207,0.03843530806900208,0.03667746298116592,-0.0203911515241626,-0.06281707889241339,63.30764105755373,0.28346121689952497,8.888295317902799,6.307397578690989,9.86988751415474,-0.01657726036590912,0.00428267823405859,0.15999999999999992,0.03676572852906457,1.2817594824879204
2016-07-19,0.005611768651920368,-0.0022573965455592315,0.016044783137261653,0.01337463617208634,-0.008649522817484212,0.005393996284605684,0.011452794456484838,-0.12398302775582826,0.028132685793756718,0.10084175502174464,0.0314830186537276,0.020977526554071257,58.482552471561405,0.6188657559790229,11.519501622158511,6.363547961236876,3.752248575971999,-0.0019507626307486703,-0.047028845124748475,0.030000000000000027,0.022219779519748073,1.2652908320161933
2016-07-26,0.05454031056552289,0.06684300219568495,0.015791630712451266,-0.012324767309249474,0.0007617306888731967,0.002492523723137019,-0.004604579871511305,0.08638461419882049,0.005611768651920368,0.07217976251467917,0.034604792009706564,0.06794685769786568,73.43794802596074,1.2474075036344772,16.233195103030827,6.679615460387443,6.67168913291174,-0.008144264175626859,-0.039516466396269045,0.010000000000000009,-0.020091908132825687,1.3216802301969601
2016-08-02,0.00915655004266469,-0.0031761521705515605,-0.00954475866427007,-0.039003241809997036,0.01458886753732258,-0.005616940437184859,-0.008697569638229652,0.02422525734514913,0.05454031056552289,0.08828476501119997,0.12496222799236589,0.09834183457446555,69.21388844327821,1.2168387986016853,13.784063703924723,6.6782945691472,6.573728926129725,0.032552927359755124,-0.08278411315923506,-0.020000000000000018,-0.1793900465628031,1.2994908560515337
2016-08-09,-0.007820119116838775,0.02822972014533054,0.015982857267185402,0.011243830853429948,-0.02399872161593153,0.011390448058069325,0.011902388793368246,-0.1368492101915053,0.00915655004266469,0.06930862926010795,0.17015038428185258,0.1079811489328022,76.479654097965,1.2917785955864076,11.026039460809404,6.787740300487208,2.5370046050057127,-0.018791722746943407,0.07928317100050908,0.0,0.016314752191161297,1.2408372832481396
2016-08-16,-0.005758016112204611,-0.006930815770068044,-0.006636493019011702,-0.01661430621782145,0.0006915363908462369,-0.0016468309114934243,0.0010230533017487886,0.08070220779636506,-0.007820119116838775,0.0558767414913488,0.12805650400602797,0.10447496559621117,66.80983040708898,1.1132502190839233,5.7385687494253155,6.762134674296744,2.152734500136586,0.008551827541498191,0.08533437082435213,0.020000000000000018,-0.02002703582838361,1.2597954750353222
2016-08-23,-0.005879656338364736,0.00780355609051453,-0.0027413192364287298,-0.0007980846393289553,0.012214824746492159,0.004009123249421265,-0.00025445210453689526,-0.02078412146226105,-0.005758016112204611,-0.004421585186378696,0.08386317982482128,0.06347202830065868,70.24734982105085,0.8732996337854146,4.920532262249059,6.675587377182688,0.08731212690950431,-0.00735763752010854,0.03211084162257638,-0.020000000000000018,0.015715492807927944,1.2483520012861438
2016-08-30,0.020089293776486716,0.0,-0.005380904065614089,0.026783798762779476,-0.007234543985614794,-0.00494154138016345,-0.005026820236642138,0.0580555162594929,-0.005879656338364736,-0.019457791567408123,0.04985083769269982,0.08133385634642742,65.80455460252148,0.713366708725168,2.4241235099573597,6.66141329096302,0.7834083189321257,-0.021793288116533027,-0.03706088629759341,0.020000000000000018,-0.00044664356351908907,1.19774047197797
2016-09-07,-0.021934844804647025,-0.003981019089184912,0.013955165487716137,-0.016187579213974068,0.015868551206933756,0.006981720352940535,0.0067842181920099165,-0.11685202357907976,0.020089293776486716,0.008451621325917369,0.06432836281726617,0.09893315482697274,59.89050400046766,0.44967205543257194,1.4276426631180803,6.611855873106373,-0.3973105337771973,0.024549499186520052,-0.018508933134162575,-0.040000000000000036,0.06557704374381768,1.1916879676544847
2016-09-14,0.01826454258677357,-0.02458003724162916,-0.04809477808931728,0.005978944544744458,-0.010172261167960439,-0.028012490438942272,-0.026881146456409155,0.4182253367225348,-0.021934844804647025,-0.007725207366525044,-0.01214679255290374,0.11281543543946215,41.53265356217596,0.06395229878931019,3.8355979324869915,6.5305334791152125,-2.815704483032521,-0.017106012738205223,-0.043113954424491396,0.15999999999999992,-0.019743741950100535,1.0236944950537363
2016-09-21,0.006228796525404423,0.026312627690267654,0.009561598513385228,-0.016851840035490895,-0.01726419779196986,0.017417534250542488,0.014255176986559093,-0.3103554094592824,0.01826454258677357,0.01641899155861326,-0.003038800008794862,0.16711158427305772,57.23824141742473,0.07664823761362527,4.004071335208299,6.634824678800058,0.17340922506801798,0.004077957897370865,0.039591276912383844,-0.040000000000000036,-0.016317704606302996,1.0987712944027723
2016-09-28,-0.010960286222362559,0.00466362280097421,0.017590320442847585,-0.0004970426067840705,0.0013860016078772186,0.003806680814783192,0.0024862882127010266,-0.07087433958665734,0.006228796525404423,0.0025584943075309674,0.011010115633448336,0.1390666196394763,57.781685002477154,0.16904314788946806,3.6320111898913376,6.598027052344102,3.1461006903411035,-0.005668306649031507,0.03702120137108755,-0.08999999999999986,0.003123709408884956,1.109370990658915
2016-10-05,0.013069055439418165,-0.00674325516241403,-0.007673416119356347,0.029007423321632864,-0.01950257997877522,-0.005375090865987531,-0.003179116321442521,0.047290135041457404,-0.010960286222362559,0.013533052889815433,0.005807845523290389,0.08967102534811167,53.5020161004277,0.1202433128068705,3.533973606048615,6.5750042976672685,-0.20774714243046305,-0.041946932454396624,0.05740639922345814,0.1499999999999999,0.004542466597096784,0.9726682763085995
2016-10-13,0.021591524995542954,-0.014303604337967624,-0.020348363363646094,-0.003852826958284261,-0.03590211730464213,-0.013146192885447938,-0.009324892192180911,0.26224443941192854,0.001244454679811824,-0.014654396086057897,0.01785556356217821,0.0602297833297043,45.003460874148004,0.036946512023483535,2.681835096658235,6.530278158977972,-0.8362300562925707,-0.008094601272402357,0.012167234831145901,0.0,0.028153980340460905,0.9763446133317021
2016-10-20,-0.0052228699305261195,0.0057808587743086726,-0.014415545622888715,0.002891010975702102,0.004497697405038359,0.004113354528855417,0.0034973970663916276,-0.19377091356116338,0.021591524995542954,0.023383934895858882,0.023134783566281847,0.07538303263704949,48.58164106314795,0.027346285214861155,2.2799864692015137,6.5365333927799805,-0.8486529926272228,0.00841072615700078,-0.00019824173038207604,0.010000000000000009,-0.01227110020290123,0.9811281422209994
2016-10-27,-0.043969580333746094,0.048582126671106174,0.012005507702148144,0.011671423028958294,-0.006795228570776191,-0.0038836090530107725,0.0004035007182068284,0.11072790360694551,-0.0052228699305261195,0.01761310974482866,0.019919345546010714,0.02280653471991867,63.920884519368215,0.6953150969147828,9.337773782922179,6.82540165669321,5.586779724643495,0.0018157090665287257,-0.01417895094604571,0.09000000000000008,0.04611224268063108,1.0413103878868082
2016-11-03,-0.002432077588459425,-0.014919283622184754,-0.006410841126816891,-0.018914682279017825,0.022821472022800965,-0.021025480215646652,-0.013241616346228113,0.36290549368936853,-0.043969580333746094,-0.02760092526872926,-0.042255321354787156,-0.03307057118789247,54.61083673796788,0.5595761135630113,9.579655478616704,6.803441344864834,3.423584813297669,0.026616319195508886,-0.10732904819870592,-0.030000000000000027,-0.03674783094722134,1.0358009802267114
2016-11-10,0.00749453417465995,-0.008650610959221705,0.05926696368414852,0.03233009367979456,0.005525097131635098,0.03704249038181118,0.04776327649437029,-0.404107334647704,-0.002432077588459425,-0.05162452785273164,-0.028240592956872757,-0.03169814782752933,47.623308743674855,0.4351830055389456,8.429439441862526,6.866530857073959,-2.329429415340647,-0.028511025999743644,0.0,0.32999999999999985,0.01707776026062735,0.9938725906395701
2016-11-18,0.012575759873791004,0.02901746646652681,-0.005471881895954489,0.036397807808612015,-0.01577497501251307,0.008029769236479467,0.0010748871727379594,-0.09778324236136049,0.0054531990356894156,-0.05465371529265051,-0.03138507298203619,-0.01956327710166139,59.21124967258156,0.41615240489912964,5.512559176831906,6.908863289354225,3.4878094942281237,-0.046087379841640796,0.022801182523116026,0.18999999999999995,0.06820676820980154,1.0311808802333822
2016-11-28,-0.009680205944469389,0.004298783374651727,0.02542424167431978,0.011097303789954438,-0.005063301956546695,0.0016091278273782095,0.007421477836640378,0.05711368211844059,0.012575759873791004,0.0059864123288759785,-0.023655828658736056,-0.007113885934792119,58.570183990794526,0.5570474797921676,6.321462716961585,6.791030463036448,3.3877451125381977,-0.014922559929928525,0.02996889576601447,-0.010000000000000231,-0.011863101086340144,1.085530694333942
